date,city,chemical_substance,group ,items,actual_cost,tavg,tmin,tmax,prcp,pres,tsun,population,days_in_month,items_per_1k_per_day
2021-01-01,Birmingham,Agomelatine,antidepressant,10.0,477.1802,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Amitriptyline hydrochloride,antidepressant,18253.0,37451.0438,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.51
2021-01-01,Birmingham,Amobarbital sodium,anxiolytic,1.0,216.8842,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Bupropion hydrochloride,antidepressant,12.0,577.3022,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Buspirone hydrochloride,anxiolytic,214.0,3823.5488,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Butobarbital,anxiolytic,1.0,4.0495,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Chloral hydrate,anxiolytic,15.0,3097.4258,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Chlordiazepoxide hydrochloride,anxiolytic,43.0,390.9481,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Citalopram hydrobromide,antidepressant,18025.0,26077.4992,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.51
2021-01-01,Birmingham,Citalopram hydrochloride,antidepressant,137.0,1906.7402,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Clobazam,anxiolytic,665.0,22246.9053,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.02
2021-01-01,Birmingham,Clomethiazole,anxiolytic,20.0,435.3637,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Clomethiazole edisilate,anxiolytic,1.0,27.9349,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Clomipramine hydrochloride,antidepressant,220.0,2263.3499,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Clonazepam,anxiolytic,847.0,15972.9763,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.02
2021-01-01,Birmingham,Diazepam,anxiolytic,6601.0,20523.354,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.19
2021-01-01,Birmingham,Dosulepin hydrochloride,antidepressant,528.0,8984.5374,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Doxepin,antidepressant,9.0,1964.9259,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Duloxetine hydrochloride,antidepressant,3897.0,16599.9193,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.11
2021-01-01,Birmingham,Escitalopram,antidepressant,1571.0,3885.2676,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.04
2021-01-01,Birmingham,Fluoxetine hydrochloride,antidepressant,7773.0,34456.2315,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.22
2021-01-01,Birmingham,Flupentixol decanoate,antidepressant,35.0,1009.9424,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Flupentixol hydrochloride,antidepressant,169.0,780.8379,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Fluvoxamine maleate,antidepressant,46.0,1054.5042,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Imipramine hydrochloride,antidepressant,84.0,1578.5654,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Isocarboxazid,antidepressant,2.0,651.8201,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Lofepramine hydrochloride,antidepressant,143.0,3255.9705,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Loprazolam mesilate,anxiolytic,15.0,418.7884,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Lorazepam,anxiolytic,1972.0,12497.3096,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.06
2021-01-01,Birmingham,Lormetazepam,anxiolytic,8.0,165.6537,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Melatonin,anxiolytic,1556.0,111661.286,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.04
2021-01-01,Birmingham,Mianserin hydrochloride,antidepressant,1.0,13.136,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Midazolam hydrochloride,anxiolytic,107.0,9555.5144,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Midazolam maleate,anxiolytic,23.0,5117.6352,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Mirtazapine,antidepressant,15534.0,44376.5102,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.44
2021-01-01,Birmingham,Moclobemide,antidepressant,9.0,406.0744,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Nitrazepam,anxiolytic,421.0,7249.5533,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Nortriptyline,antidepressant,394.0,2140.2006,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Oxazepam,anxiolytic,35.0,442.5541,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Paroxetine hydrochloride,antidepressant,1866.0,6778.772,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.05
2021-01-01,Birmingham,Phenobarbital,anxiolytic,213.0,18322.5037,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Phenobarbital sodium,anxiolytic,1.0,651.5377,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Pregabalin,anxiolytic,13060.0,70611.1875,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.37
2021-01-01,Birmingham,Promethazine teoclate,anxiolytic,25.0,87.707,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Reboxetine,antidepressant,15.0,208.5687,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Sertraline hydrochloride,antidepressant,26287.0,213101.5259,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.74
2021-01-01,Birmingham,Temazepam,anxiolytic,911.0,2113.3856,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.03
2021-01-01,Birmingham,Tranylcypromine sulfate,antidepressant,3.0,2395.3702,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Trazodone hydrochloride,antidepressant,323.0,1453.7384,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.01
2021-01-01,Birmingham,Trimipramine maleate,antidepressant,12.0,3798.2972,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Tryptophan,antidepressant,1.0,26.1734,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Venlafaxine,antidepressant,6964.0,46436.6606,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.2
2021-01-01,Birmingham,Vortioxetine,antidepressant,128.0,2956.3821,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.0
2021-01-01,Birmingham,Zolpidem tartrate,anxiolytic,1051.0,1455.8227,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.03
2021-01-01,Birmingham,Zopiclone,anxiolytic,7442.0,6683.2101,3.3,0.8,5.5,56.0,1010.2,4042.0,1144900.0,31,0.21
2021-01-01,Brighton,Agomelatine,antidepressant,7.0,336.8323,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Amitriptyline hydrochloride,antidepressant,4150.0,8492.7355,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.48
2021-01-01,Brighton,Bupropion hydrochloride,antidepressant,27.0,477.9901,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Buspirone hydrochloride,anxiolytic,56.0,634.5283,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.01
2021-01-01,Brighton,Chlordiazepoxide hydrochloride,anxiolytic,5.0,68.7512,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Citalopram hydrobromide,antidepressant,4513.0,6450.7352,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.53
2021-01-01,Brighton,Citalopram hydrochloride,antidepressant,23.0,330.4968,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Clobazam,anxiolytic,77.0,1674.8064,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.01
2021-01-01,Brighton,Clomethiazole,anxiolytic,3.0,228.2873,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Clomipramine hydrochloride,antidepressant,50.0,545.6945,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.01
2021-01-01,Brighton,Clonazepam,anxiolytic,424.0,5628.885,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.05
2021-01-01,Brighton,Diazepam,anxiolytic,3100.0,5080.9423,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.36
2021-01-01,Brighton,Dosulepin hydrochloride,antidepressant,158.0,2270.8619,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.02
2021-01-01,Brighton,Doxepin,antidepressant,2.0,187.1405,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Duloxetine hydrochloride,antidepressant,1870.0,6748.3784,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.22
2021-01-01,Brighton,Escitalopram,antidepressant,602.0,1286.2124,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.07
2021-01-01,Brighton,Fluoxetine hydrochloride,antidepressant,2008.0,7597.5079,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.23
2021-01-01,Brighton,Flupentixol decanoate,antidepressant,8.0,60.099,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Flupentixol hydrochloride,antidepressant,40.0,97.6247,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Fluvoxamine maleate,antidepressant,10.0,54.5956,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Imipramine hydrochloride,antidepressant,29.0,591.0693,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Isocarboxazid,antidepressant,1.0,326.0147,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Lofepramine hydrochloride,antidepressant,10.0,314.806,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Loprazolam mesilate,anxiolytic,22.0,269.759,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Lorazepam,anxiolytic,349.0,1856.0402,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.04
2021-01-01,Brighton,Lormetazepam,anxiolytic,1.0,7.8283,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Melatonin,anxiolytic,998.0,19523.4002,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.12
2021-01-01,Brighton,Midazolam hydrochloride,anxiolytic,26.0,2517.0391,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Midazolam maleate,anxiolytic,9.0,3069.1218,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Mirtazapine,antidepressant,4593.0,9383.6572,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.54
2021-01-01,Brighton,Moclobemide,antidepressant,16.0,528.9757,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Nitrazepam,anxiolytic,170.0,2654.6641,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.02
2021-01-01,Brighton,Nortriptyline,antidepressant,201.0,1051.9734,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.02
2021-01-01,Brighton,Oxazepam,anxiolytic,40.0,117.2242,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Paroxetine hydrochloride,antidepressant,274.0,1050.8109,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.03
2021-01-01,Brighton,Phenelzine sulfate,antidepressant,3.0,417.0273,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Phenobarbital,anxiolytic,61.0,1050.4858,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.01
2021-01-01,Brighton,Pregabalin,anxiolytic,2900.0,11472.6046,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.34
2021-01-01,Brighton,Promethazine teoclate,anxiolytic,17.0,51.5064,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Reboxetine,antidepressant,14.0,162.1328,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Sertraline hydrochloride,antidepressant,7002.0,55128.3773,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.82
2021-01-01,Brighton,Sodium oxybate,anxiolytic,2.0,750.1652,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Temazepam,anxiolytic,549.0,712.6596,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.06
2021-01-01,Brighton,Tranylcypromine sulfate,antidepressant,3.0,3079.751,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Trazodone hydrochloride,antidepressant,566.0,1712.8993,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.07
2021-01-01,Brighton,Trimipramine maleate,antidepressant,15.0,1810.8091,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.0
2021-01-01,Brighton,Venlafaxine,antidepressant,2008.0,13986.8908,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.23
2021-01-01,Brighton,Vortioxetine,antidepressant,238.0,5013.8794,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.03
2021-01-01,Brighton,Zolpidem tartrate,anxiolytic,902.0,1042.0116,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.11
2021-01-01,Brighton,Zopiclone,anxiolytic,2166.0,1769.8495,4.2,1.4,6.7,74.0,1011.5,1770.0,276500.0,31,0.25
2021-01-01,Bristol,Agomelatine,antidepressant,32.0,1320.9913,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Amitriptyline hydrochloride,antidepressant,17360.0,38850.8121,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,1.19
2021-01-01,Bristol,Bupropion hydrochloride,antidepressant,24.0,998.9618,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Buspirone hydrochloride,anxiolytic,63.0,702.6436,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Chloral hydrate,anxiolytic,8.0,1398.6542,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Chlordiazepoxide hydrochloride,anxiolytic,49.0,194.7292,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Citalopram hydrobromide,antidepressant,16011.0,24672.9181,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,1.09
2021-01-01,Bristol,Citalopram hydrochloride,antidepressant,73.0,1146.1751,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Clobazam,anxiolytic,332.0,11045.2567,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.02
2021-01-01,Bristol,Clomethiazole,anxiolytic,35.0,406.9048,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Clomipramine hydrochloride,antidepressant,224.0,1805.6529,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.02
2021-01-01,Bristol,Clonazepam,anxiolytic,1005.0,12598.7121,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.07
2021-01-01,Bristol,Diazepam,anxiolytic,7335.0,15768.4383,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.5
2021-01-01,Bristol,Dosulepin hydrochloride,antidepressant,485.0,5687.4971,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.03
2021-01-01,Bristol,Doxepin,antidepressant,65.0,8194.6722,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Duloxetine hydrochloride,antidepressant,3392.0,11561.8577,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.23
2021-01-01,Bristol,Escitalopram,antidepressant,1803.0,4213.1177,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.12
2021-01-01,Bristol,Fluoxetine hydrochloride,antidepressant,6311.0,24617.8356,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.43
2021-01-01,Bristol,Flupentixol decanoate,antidepressant,72.0,1219.4361,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Flupentixol hydrochloride,antidepressant,159.0,447.161,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.01
2021-01-01,Bristol,Fluvoxamine maleate,antidepressant,35.0,809.1976,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Imipramine hydrochloride,antidepressant,85.0,947.7153,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.01
2021-01-01,Bristol,Isocarboxazid,antidepressant,1.0,434.5426,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Lofepramine hydrochloride,antidepressant,201.0,3329.3762,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.01
2021-01-01,Bristol,Loprazolam mesilate,anxiolytic,14.0,259.0285,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Lorazepam,anxiolytic,1225.0,7209.5327,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.08
2021-01-01,Bristol,Lormetazepam,anxiolytic,7.0,224.3137,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Melatonin,anxiolytic,880.0,51951.0565,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.06
2021-01-01,Bristol,Midazolam hydrochloride,anxiolytic,86.0,7118.8719,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.01
2021-01-01,Bristol,Midazolam maleate,anxiolytic,18.0,2822.9289,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Mirtazapine,antidepressant,16043.0,41932.8103,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,1.1
2021-01-01,Bristol,Moclobemide,antidepressant,17.0,511.0163,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Nitrazepam,anxiolytic,352.0,2841.8935,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.02
2021-01-01,Bristol,Nortriptyline,antidepressant,875.0,4771.1265,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.06
2021-01-01,Bristol,Oxazepam,anxiolytic,59.0,413.9208,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Paroxetine hydrochloride,antidepressant,1552.0,6295.8748,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.11
2021-01-01,Bristol,Phenelzine sulfate,antidepressant,5.0,571.1051,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Phenobarbital,anxiolytic,134.0,2210.3375,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.01
2021-01-01,Bristol,Pregabalin,anxiolytic,7759.0,36803.682,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.53
2021-01-01,Bristol,Promethazine teoclate,anxiolytic,13.0,24.8698,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Reboxetine,antidepressant,38.0,581.8632,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Sertraline hydrochloride,antidepressant,26013.0,208392.3508,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,1.78
2021-01-01,Bristol,Temazepam,anxiolytic,807.0,2003.5565,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.06
2021-01-01,Bristol,Tranylcypromine sulfate,antidepressant,8.0,8213.0787,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Trazodone hydrochloride,antidepressant,586.0,2162.1339,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.04
2021-01-01,Bristol,Trimipramine maleate,antidepressant,24.0,4126.2658,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Tryptophan,antidepressant,4.0,104.6937,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.0
2021-01-01,Bristol,Venlafaxine,antidepressant,5735.0,39776.6273,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.39
2021-01-01,Bristol,Vortioxetine,antidepressant,188.0,3829.8669,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.01
2021-01-01,Bristol,Zolpidem tartrate,anxiolytic,628.0,725.7831,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.04
2021-01-01,Bristol,Zopiclone,anxiolytic,6681.0,5445.0774,5.0,3.1,6.7,79.0,1011.7,1764.0,472500.0,31,0.46
2021-01-01,Canterbury,Agomelatine,antidepressant,11.0,561.0749,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Amitriptyline hydrochloride,antidepressant,1367.0,3582.053,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.28
2021-01-01,Canterbury,Bupropion hydrochloride,antidepressant,9.0,341.2593,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Buspirone hydrochloride,anxiolytic,16.0,327.3675,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Chloral hydrate,anxiolytic,1.0,43.0224,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Citalopram hydrobromide,antidepressant,1685.0,2585.52,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.35
2021-01-01,Canterbury,Citalopram hydrochloride,antidepressant,15.0,269.2473,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Clobazam,anxiolytic,50.0,1166.4114,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.01
2021-01-01,Canterbury,Clomethiazole,anxiolytic,2.0,91.6106,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Clomipramine hydrochloride,antidepressant,20.0,147.8068,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Clonazepam,anxiolytic,153.0,2533.6872,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.03
2021-01-01,Canterbury,Diazepam,anxiolytic,599.0,1070.6898,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.12
2021-01-01,Canterbury,Dosulepin hydrochloride,antidepressant,82.0,985.3358,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.02
2021-01-01,Canterbury,Doxepin,antidepressant,2.0,180.578,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Duloxetine hydrochloride,antidepressant,556.0,2843.3482,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.11
2021-01-01,Canterbury,Escitalopram,antidepressant,647.0,1603.8985,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.13
2021-01-01,Canterbury,Fluoxetine hydrochloride,antidepressant,901.0,4393.1106,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.19
2021-01-01,Canterbury,Flupentixol decanoate,antidepressant,4.0,122.5302,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Flupentixol hydrochloride,antidepressant,5.0,23.9169,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Fluvoxamine maleate,antidepressant,1.0,7.7259,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Imipramine hydrochloride,antidepressant,6.0,107.0983,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Lofepramine hydrochloride,antidepressant,7.0,160.3131,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Loprazolam mesilate,anxiolytic,4.0,52.6919,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Lorazepam,anxiolytic,79.0,651.0109,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.02
2021-01-01,Canterbury,Lormetazepam,anxiolytic,2.0,32.1054,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
2021-01-01,Canterbury,Melatonin,anxiolytic,100.0,4239.0105,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.02
2021-01-01,Canterbury,Midazolam hydrochloride,anxiolytic,14.0,1701.5738,4.2,2.1,6.1,120.0,1010.9,2106.0,156600.0,31,0.0
